m49,country,commodity,production_kt,emissions_total_kt,ef_total_kgCO2e_per_kg,ef_fer_kgCO2e_per_kg,ef_man_kgCO2e_per_kg,ef_res_kgCO2e_per_kg,ef_rice_kgCO2e_per_kg,ef_peat_kgCO2e_per_kg,ef_urea_kgCO2e_per_kg,ef_burn_kgCO2e_per_kg,ef_soil_kgCO2e_per_kg,ef_ent_kgCO2e_per_kg,ef_mms_kgCO2e_per_kg,ef_prp_kgCO2e_per_kg,feed_emissions_kt,ef_feed_kgCO2e_per_kg,ef_with_feed_kgCO2e_per_kg
748,Eswatini,grou,2.1,0.71,0.3409,0.0107,0.1597,0.0649,0.0,0.0,0.0019,0.0351,0.0686,,,,,,
748,Eswatini,maiz,69.9,13.01,0.1862,0.0364,0.0887,0.0146,0.0,0.0,0.0133,0.0153,0.018,,,,,,
748,Eswatini,pigs,2.1,8.1,3.9058,,,,,,,,,0.6156,3.2902,0.0,0.37,0.1781,4.0839
748,Eswatini,pota,7.9,1.11,0.1409,0.0441,0.0449,0.0104,0.0,0.0,0.0134,0.005,0.0231,,,,,,
748,Eswatini,poul,5.2,7.6,1.4537,,,,,,,,,0.0,0.2559,1.1977,0.54,0.1026,1.5563
748,Eswatini,sorg,1.1,0.21,0.1893,0.0263,0.0872,0.0168,0.0,0.0,0.0088,0.0217,0.0284,,,,,,
748,Eswatini,sugc,5185.7,27.34,0.0053,0.0012,0.0004,0.0029,0.0,0.0,0.0003,0.0003,0.0002,,,,,,
748,Eswatini,whea,1.2,0.13,0.1075,0.031,0.0362,0.0065,0.0,0.0,0.0101,0.0118,0.0118,,,,,,
752,Sweden,barl,1195.9,1485.72,1.2423,0.1553,0.0221,0.0197,0.0,1.0063,0.0003,0.0,0.0385,,,,,,
752,Sweden,bcat,132.1,1961.75,14.8541,,,,,,,,,11.565,2.0239,1.2652,532.91,4.0351,18.8892
752,Sweden,dcat,2644.8,1183.56,0.4475,,,,,,,,,0.3352,0.0891,0.0232,1209.57,0.4573,0.9048
752,Sweden,maiz,14.5,7.54,0.5214,0.1332,0.03,0.0074,0.0,0.3242,0.0,0.0,0.0266,,,,,,
752,Sweden,pigs,228.2,292.74,1.2826,,,,,,,,,0.2225,1.0602,0.0,1049.98,4.6004,5.8831
752,Sweden,pota,811.6,147.18,0.1813,0.0277,0.0116,0.0029,0.0,0.1212,0.0,0.0,0.0178,,,,,,
752,Sweden,poul,259.7,0.64,0.0025,,,,,,,,,0.0,0.0024,0.0001,959.05,3.6936,3.6961
752,Sweden,rape,265.4,531.02,2.0012,0.3683,0.0494,0.0213,0.0,1.5106,0.0005,0.0001,0.0509,,,,,,
752,Sweden,shee,2.0,51.19,25.3297,,,,,,,,,17.8615,0.851,6.6171,6.58,3.2561,28.5858
752,Sweden,whea,2807.6,2689.51,0.9579,0.13,0.0116,0.0148,0.0,0.7792,0.0002,0.0,0.0221,,,,,,
756,Switzerland,barl,117.6,64.47,0.5483,0.1817,0.0536,0.0241,0.0,0.274,0.0076,0.0003,0.007,,,,,,
756,Switzerland,bcat,139.7,1877.22,13.4421,,,,,,,,,10.452,1.8338,1.1563,22.73,0.1628,13.6048
756,Switzerland,dcat,3562.2,2190.57,0.6149,,,,,,,,,0.4602,0.1226,0.0322,69.43,0.0195,0.6344
756,Switzerland,goat,20.6,19.11,0.9262,,,,,,,,,0.5071,0.018,0.4011,0.98,0.0474,0.9736
756,Switzerland,maiz,163.7,34.44,0.2104,0.072,0.0212,0.0081,0.0,0.1034,0.0032,0.0002,0.0023,,,,,,
756,Switzerland,pigs,204.5,302.74,1.4806,,,,,,,,,0.2565,1.2241,0.0,39.98,0.1955,1.6761
756,Switzerland,pota,359.7,23.75,0.066,0.0318,0.0049,0.003,0.0,0.0243,0.0013,0.0,0.0007,,,,,,
756,Switzerland,poul,174.4,34.79,0.1994,,,,,,,,,0.0,0.193,0.0064,21.65,0.1241,0.3235
756,Switzerland,rape,74.3,58.05,0.7815,0.3537,0.0619,0.016,0.0,0.3301,0.0149,0.0004,0.0046,,,,,,
756,Switzerland,shee,11.2,101.37,9.0174,,,,,,,,,6.3404,0.302,2.3749,0.6,0.053,9.0703
756,Switzerland,soyb,8.0,3.02,0.3797,0.078,0.0412,0.0124,0.0,0.2405,0.0032,0.0,0.0043,,,,,,
756,Switzerland,whea,319.5,215.53,0.6745,0.2444,0.0795,0.0185,0.0,0.3164,0.0104,0.0004,0.0049,,,,,,
760,Syrian Arab Republic,barl,1559.8,148.79,0.0954,0.0104,0.0299,0.0239,0.0,0.0,0.0034,0.0008,0.027,,,,,,
760,Syrian Arab Republic,bcat,43.2,542.53,12.5455,,,,,,,,,7.9469,0.308,4.2905,11.17,0.2582,12.8037
760,Syrian Arab Republic,bean,2.2,0.56,0.2533,0.1571,0.0162,0.0212,0.0,0.0,0.0456,0.0025,0.0108,,,,,,
760,Syrian Arab Republic,buff,4.3,12.38,2.9051,,,,,,,,,2.3698,0.2341,0.3012,0.43,0.1013,3.0064
760,Syrian Arab Republic,cott,139.3,31.7,0.2276,0.125,0.0129,0.0233,0.0,0.0,0.0367,0.0027,0.0271,,,,,,
760,Syrian Arab Republic,dcat,1191.5,1065.33,0.8941,,,,,,,,,0.571,0.0271,0.296,26.5,0.0222,0.9164
760,Syrian Arab Republic,goat,140.1,513.59,3.6656,,,,,,,,,2.1463,0.0682,1.4512,6.63,0.0474,3.713
760,Syrian Arab Republic,grou,23.1,2.4,0.1041,0.0266,0.0121,0.0164,0.0,0.0,0.0086,0.0019,0.0385,,,,,,
760,Syrian Arab Republic,maiz,471.9,32.78,0.0695,0.0392,0.0057,0.0052,0.0,0.0,0.0115,0.0004,0.0075,,,,,,
760,Syrian Arab Republic,pota,656.2,4.74,0.0072,0.0009,0.0009,0.002,0.0,0.0,0.0003,0.0,0.0032,,,,,,
760,Syrian Arab Republic,poul,275.0,84.97,0.309,,,,,,,,,0.0,0.0564,0.2526,34.25,0.1246,0.4336
760,Syrian Arab Republic,rice,1.9,0.6,0.3115,0.1059,0.0091,0.0086,0.1539,0.0,0.0331,0.001,0.0,,,,,,
760,Syrian Arab Republic,shee,916.0,3764.71,4.1097,,,,,,,,,2.6222,0.0745,1.4131,49.36,0.0539,4.1636
760,Syrian Arab Republic,sorg,2.2,0.03,0.0151,0.0122,0.0019,0.0,0.0,0.0,0.0,0.0001,0.0009,,,,,,
760,Syrian Arab Republic,soyb,3.8,0.58,0.1523,0.0478,0.0235,0.0167,0.0,0.0,0.0151,0.0061,0.0432,,,,,,
760,Syrian Arab Republic,whea,2459.4,181.02,0.0736,0.0174,0.0156,0.0138,0.0,0.0,0.0054,0.0013,0.02,,,,,,
762,Tajikistan,barl,163.8,21.39,0.1306,0.0127,0.0953,0.0188,0.0,0.0,0.0034,0.0001,0.0002,,,,,,
762,Tajikistan,bcat,302.8,2064.33,6.818,,,,,,,,,5.1287,0.8313,0.858,83.42,0.2755,7.0935
762,Tajikistan,bean,39.9,1.41,0.0354,0.0018,0.0216,0.0114,0.0,0.0,0.0005,0.0001,0.0001,,,,,,
762,Tajikistan,cott,256.8,90.19,0.3512,0.1375,0.1265,0.0528,0.0,0.0,0.0333,0.0008,0.0004,,,,,,
762,Tajikistan,dcat,1270.4,3029.96,2.385,,,,,,,,,1.882,0.3465,0.1565,36.8,0.029,2.4139
762,Tajikistan,goat,54.7,458.83,8.3825,,,,,,,,,4.9641,0.1683,3.2501,4.41,0.0805,8.463
762,Tajikistan,grou,14.2,1.02,0.0717,0.0038,0.0449,0.0218,0.0,0.0,0.001,0.0001,0.0002,,,,,,
762,Tajikistan,maiz,331.8,6.61,0.0199,0.0052,0.0089,0.0044,0.0,0.0,0.0014,0.0,0.0001,,,,,,
762,Tajikistan,pota,1245.0,16.83,0.0135,0.0028,0.0076,0.0024,0.0,0.0,0.0007,0.0,0.0,,,,,,
762,Tajikistan,poul,128.8,31.14,0.2419,,,,,,,,,0.0,0.067,0.1749,15.67,0.1217,0.3635
762,Tajikistan,rice,199.4,57.52,0.2884,0.0064,0.0098,0.0041,0.2661,0.0,0.002,0.0,0.0001,,,,,,
762,Tajikistan,shee,86.8,819.87,9.4461,,,,,,,,,6.2631,0.3273,2.8557,8.24,0.0949,9.541
762,Tajikistan,whea,940.8,87.41,0.0929,0.009,0.0694,0.0125,0.0,0.0,0.0019,0.0002,0.0001,,,,,,
764,Thailand,barl,183.5,62.96,0.3431,0.2623,0.0131,0.0224,0.0,0.0004,0.0427,0.0022,0.0001,,,,,,
764,Thailand,bcat,110.6,7039.3,63.6333,,,,,,,,,47.5861,7.9651,8.0821,32.34,0.2923,63.9257
764,Thailand,bean,87.3,80.09,0.9176,0.7125,0.0416,0.0392,0.0,0.0011,0.1165,0.0066,0.0001,,,,,,
764,Thailand,buff,17.7,1974.48,111.6083,,,,,,,,,83.9702,13.5716,14.0664,2.1,0.1188,111.7271
764,Thailand,cass,28640.4,598.26,0.0209,0.0102,0.0018,0.0067,0.0,0.0002,0.0016,0.0003,0.0,,,,,,
764,Thailand,coff,3.9,9.95,2.5317,2.1575,0.01,0.0,0.0,0.0275,0.3367,0.0,0.0,,,,,,
764,Thailand,cott,3.3,2.26,0.684,0.5222,0.0238,0.0456,0.0,0.0018,0.0841,0.0065,0.0,,,,,,
764,Thailand,dcat,1232.2,740.45,0.6009,,,,,,,,,0.3814,0.1882,0.0313,40.18,0.0326,0.6335
764,Thailand,grou,27.4,5.11,0.1864,0.0838,0.0355,0.0447,0.0,0.0033,0.0133,0.0057,0.0002,,,,,,
764,Thailand,maiz,4375.0,559.02,0.1278,0.0871,0.0085,0.0129,0.0,0.0033,0.0136,0.0024,0.0,,,,,,
764,Thailand,oilp,17295.1,744.62,0.0431,0.033,0.0008,0.0,0.0,0.0041,0.0052,0.0,0.0,,,,,,
764,Thailand,pigs,927.8,1711.95,1.8453,,,,,,,,,0.2169,1.6284,0.0,276.61,0.2981,2.1434
764,Thailand,pota,114.4,8.68,0.0758,0.0609,0.0004,0.0049,0.0,0.0,0.0095,0.0002,0.0,,,,,,
764,Thailand,poul,3084.0,883.26,0.2864,,,,,,,,,0.0,0.0978,0.1886,599.34,0.1943,0.4807
764,Thailand,rcof,16.1,33.0,2.0496,1.7488,0.0276,0.0,0.0,0.0,0.2732,0.0,0.0,,,,,,
764,Thailand,rice,33446.5,82663.59,2.4715,0.1115,0.0156,0.0111,2.2676,0.0154,0.0452,0.0051,0.0,,,,,,
764,Thailand,rubb,4597.3,1443.84,0.3141,0.2321,0.0162,0.0,0.0,0.0293,0.0364,0.0,0.0,,,,,,
764,Thailand,sorg,48.5,22.77,0.4695,0.362,0.0212,0.0222,0.0,0.0006,0.0583,0.0051,0.0001,,,,,,
764,Thailand,soyb,16.1,2.83,0.1763,0.0076,0.0877,0.0562,0.0,0.0081,0.0008,0.0157,0.0002,,,,,,
764,Thailand,sugc,78661.0,1793.4,0.0228,0.0133,0.0011,0.005,0.0,0.001,0.0021,0.0003,0.0,,,,,,
764,Thailand,whea,1.1,1.53,1.4392,1.1855,0.0386,0.0298,0.0,0.0,0.184,0.0013,0.0,,,,,,
768,Togo,bcat,10.0,634.45,63.6204,,,,,,,,,41.7586,1.4701,20.3917,0.27,0.0274,63.6478
768,Togo,bean,226.4,87.56,0.3868,0.1834,0.0862,0.0387,0.0,0.0412,0.0139,0.0234,0.0,,,,,,
768,Togo,cass,1370.0,33.52,0.0245,0.004,0.0094,0.0074,0.0,0.0009,0.0003,0.0025,0.0,,,,,,
768,Togo,coco,24.8,11.13,0.4483,0.3828,0.0318,0.0,0.0,0.0012,0.0324,0.0,0.0,,,,,,
768,Togo,cott,64.7,122.52,1.8922,1.5391,0.1434,0.0733,0.0,0.0,0.105,0.0314,0.0,,,,,,
768,Togo,dcat,14.7,163.83,11.1572,,,,,,,,,7.5844,0.2053,3.3676,0.06,0.0044,11.1616
768,Togo,goat,6.9,1209.21,176.068,,,,,,,,,101.6263,4.4937,69.948,0.06,0.0081,176.0761
768,Togo,grou,61.2,11.39,0.186,0.0372,0.0716,0.047,0.0,0.0034,0.0023,0.0244,0.0,,,,,,
768,Togo,maiz,1039.0,168.31,0.162,0.06,0.0308,0.0169,0.0,0.0381,0.0047,0.0115,0.0,,,,,,
768,Togo,oilp,170.3,6.67,0.0392,0.0226,0.015,0.0,0.0,0.0,0.0015,0.0,0.0,,,,,,
768,Togo,pigs,17.6,205.31,11.6505,,,,,,,,,1.8781,9.7724,0.0,0.81,0.0459,11.6965
768,Togo,poul,58.1,128.88,2.218,,,,,,,,,0.0,0.3676,1.8504,1.64,0.0282,2.2463
768,Togo,rcof,21.1,8.39,0.3967,0.2905,0.088,0.0,0.0,0.0,0.0182,0.0,0.0,,,,,,
768,Togo,rice,178.3,180.71,1.0134,0.0349,0.0305,0.0141,0.901,0.0133,0.0058,0.0137,0.0,,,,,,
768,Togo,shee,13.2,454.15,34.4247,,,,,,,,,21.6063,0.9652,11.8532,0.08,0.006,34.4307
768,Togo,sorg,296.2,41.02,0.1385,0.0363,0.0526,0.0269,0.0,0.0034,0.0031,0.0162,0.0,,,,,,
768,Togo,soyb,278.8,6.92,0.0248,0.0187,0.0024,0.0017,0.0,0.0,0.0013,0.0007,0.0,,,,,,
768,Togo,sugc,2.2,0.48,0.223,0.1949,0.0018,0.004,0.0,0.0,0.0215,0.0007,0.0,,,,,,
780,Trinidad and Tobago,cass,1.8,0.46,0.2604,0.0144,0.1969,0.0082,0.0,0.0246,0.0016,0.0147,0.0,,,,,,
780,Trinidad and Tobago,dcat,1.6,15.39,9.9204,,,,,,,,,8.458,0.3125,1.15,0.03,0.0168,9.9373
780,Trinidad and Tobago,pigs,1.2,4.81,3.9139,,,,,,,,,0.6826,3.2313,0.0,0.2,0.1636,4.0775
780,Trinidad and Tobago,poul,48.0,98.7,2.0575,,,,,,,,,0.0,0.7788,1.2787,4.29,0.0894,2.147
784,United Arab Emirates,bcat,17.4,66.9,3.8382,,,,,,,,,2.4587,0.1,1.2796,0.13,0.0076,3.8458
784,United Arab Emirates,dcat,45.5,73.85,1.6236,,,,,,,,,1.0329,0.0743,0.5164,0.05,0.001,1.6246
784,United Arab Emirates,goat,120.9,486.37,4.0239,,,,,,,,,2.3727,0.1048,1.5464,0.28,0.0023,4.0262
784,United Arab Emirates,maiz,17.1,1.6,0.0935,0.0468,0.0191,0.0072,0.0,0.0,0.0192,0.0012,0.0,,,,,,
784,United Arab Emirates,olvs,116.6,668.93,5.7369,,,,,,,,,4.6641,0.2624,0.8104,0.15,0.0013,5.7382
784,United Arab Emirates,poul,98.4,78.77,0.8004,,,,,,,,,0.0,0.176,0.6244,0.63,0.0064,0.8068
784,United Arab Emirates,shee,33.0,369.81,11.2206,,,,,,,,,7.1946,0.2889,3.737,0.09,0.0028,11.2234
788,Tunisia,barl,301.9,64.47,0.2136,0.0085,0.0659,0.0407,0.0,0.0,0.0004,0.0012,0.0969,,,,,,
788,Tunisia,bcat,40.0,215.43,5.3869,,,,,,,,,3.5305,0.1341,1.7223,9.78,0.2445,5.6314
788,Tunisia,cott,6.6,0.81,0.124,0.0725,0.0192,0.0045,0.0,0.0,0.0006,0.0004,0.027,,,,,,
788,Tunisia,dcat,1324.0,733.53,0.554,,,,,,,,,0.3762,0.0109,0.1669,31.84,0.0241,0.5781
788,Tunisia,goat,24.7,276.95,11.2263,,,,,,,,,6.5085,0.2428,4.4751,1.15,0.0467,11.273
788,Tunisia,olvs,2.6,311.8,117.8973,,,,,,,,,85.647,5.4997,26.7506,0.1,0.0389,117.9362
788,Tunisia,pota,475.5,26.05,0.0548,0.0146,0.0067,0.0026,0.0,0.0,0.0006,0.0,0.0303,,,,,,
788,Tunisia,poul,346.5,590.1,1.703,,,,,,,,,0.0,0.239,1.464,54.33,0.1568,1.8598
788,Tunisia,rape,5.4,1.03,0.1902,0.0543,0.0511,0.0184,0.0,0.0,0.0007,0.0006,0.0651,,,,,,
788,Tunisia,shee,82.8,1346.81,16.2626,,,,,,,,,10.2547,0.3879,5.62,5.06,0.0611,16.3237
788,Tunisia,whea,1150.9,118.81,0.1032,0.0251,0.0231,0.0114,0.0,0.0,0.001,0.0015,0.041,,,,,,
792,Türkiye,barl,8025.1,1375.91,0.1714,0.0784,0.0321,0.0169,0.0,0.0068,0.0233,0.0006,0.0134,,,,,,
792,Türkiye,bcat,1463.1,12676.74,8.6645,,,,,,,,,5.4702,0.2228,2.9715,761.64,0.5206,9.1851
792,Türkiye,bean,271.3,43.03,0.1586,0.0688,0.0286,0.0158,0.0,0.0127,0.0195,0.0016,0.0116,,,,,,
792,Türkiye,buff,68.1,303.87,4.4629,,,,,,,,,3.6806,0.3123,0.47,13.66,0.2007,4.6636
792,Türkiye,cott,2171.3,523.02,0.2409,0.1366,0.0139,0.0241,0.0,0.0103,0.0397,0.0061,0.0102,,,,,,
792,Türkiye,dcat,20760.7,13499.79,0.6503,,,,,,,,,0.4138,0.0206,0.2158,1440.69,0.0694,0.7197
792,Türkiye,goat,568.9,2502.06,4.3982,,,,,,,,,2.5831,0.0569,1.7581,102.97,0.181,4.5792
792,Türkiye,grou,235.0,34.81,0.1481,0.0709,0.0188,0.017,0.0,0.0077,0.0198,0.0014,0.0125,,,,,,
792,Türkiye,maiz,7880.4,856.35,0.1087,0.0686,0.0068,0.0059,0.0,0.0033,0.0198,0.0007,0.0034,,,,,,
792,Türkiye,pota,6855.2,229.95,0.0335,0.0215,0.0019,0.0019,0.0,0.0003,0.0063,0.0,0.0016,,,,,,
792,Türkiye,poul,3775.3,1308.05,0.3465,,,,,,,,,0.0,0.0498,0.2967,1561.55,0.4136,0.7601
792,Türkiye,rape,58.3,19.59,0.3357,0.1701,0.0569,0.0306,0.0,0.0051,0.0518,0.003,0.0183,,,,,,
792,Türkiye,rice,947.0,516.74,0.5457,0.0614,0.0087,0.0069,0.4417,0.0,0.0209,0.0008,0.0052,,,,,,
792,Türkiye,shee,1394.8,8118.65,5.8208,,,,,,,,,3.7256,0.075,2.0202,273.8,0.1963,6.0171
792,Türkiye,sorg,2.3,0.03,0.0113,0.0039,0.0,0.0009,0.0,0.0035,0.0009,0.0,0.0022,,,,,,
792,Türkiye,soyb,172.8,15.88,0.0919,0.0375,0.0138,0.012,0.0,0.0122,0.0106,0.0023,0.0035,,,,,,
792,Türkiye,whea,20404.2,3590.67,0.176,0.0933,0.0273,0.0122,0.0,0.0055,0.0279,0.0012,0.0086,,,,,,
795,Turkmenistan,barl,77.4,10.92,0.141,0.0739,0.0342,0.0053,0.0,0.0,0.027,0.0,0.0005,,,,,,
795,Turkmenistan,bcat,216.9,2371.0,10.932,,,,,,,,,8.2314,1.3263,1.3743,161.08,0.7427,11.6747
795,Turkmenistan,bean,3.8,0.75,0.1973,0.0526,0.1185,0.0091,0.0,0.0,0.0164,0.0007,0.0,,,,,,
795,Turkmenistan,cott,606.1,1507.81,2.4879,1.8313,0.0675,0.0425,0.0,0.0,0.5377,0.0005,0.0083,,,,,,
795,Turkmenistan,dcat,2719.2,2885.31,1.0611,,,,,,,,,0.812,0.1832,0.0658,259.08,0.0953,1.1564
795,Turkmenistan,goat,20.6,1036.29,50.324,,,,,,,,,29.8575,1.0096,19.4569,6.11,0.2969,50.621
795,Turkmenistan,maiz,11.0,5.17,0.4689,0.3182,0.0657,0.0142,0.0,0.0,0.0698,0.0,0.001,,,,,,
795,Turkmenistan,olvs,23.8,236.95,9.9692,,,,,,,,,8.0171,0.2847,1.6674,3.76,0.1583,10.1275
795,Turkmenistan,pota,807.0,31.8,0.0394,0.0212,0.0101,0.0015,0.0,0.0,0.0064,0.0,0.0002,,,,,,
795,Turkmenistan,poul,120.3,66.07,0.5492,,,,,,,,,0.0,0.1509,0.3983,82.81,0.6884,1.2376
795,Turkmenistan,rice,85.4,43.57,0.5102,0.1035,0.1447,0.006,0.2175,0.0,0.0378,0.0004,0.0004,,,,,,
795,Turkmenistan,shee,123.1,2839.74,23.0683,,,,,,,,,15.319,0.7971,6.9522,38.54,0.313,23.3813
795,Turkmenistan,whea,1373.0,431.9,0.3146,0.2031,0.0325,0.0116,0.0,0.0,0.0642,0.0002,0.0029,,,,,,
800,Uganda,bcat,234.4,14167.95,60.4527,,,,,,,,,39.8865,1.5052,19.0609,83.51,0.3563,60.809
800,Uganda,bean,790.5,307.42,0.3889,0.0038,0.0303,0.016,0.0,0.3283,0.0003,0.0101,0.0,,,,,,
800,Uganda,cass,1956.9,804.24,0.411,0.0016,0.0375,0.016,0.0,0.3518,0.0002,0.0039,0.0,,,,,,
800,Uganda,coco,53.9,35.86,0.6652,0.0335,0.0972,0.0,0.0,0.5305,0.004,0.0,0.0,,,,,,
800,Uganda,coff,35.7,35.53,0.9943,0.0384,0.1884,0.0,0.0,0.7634,0.0041,0.0,0.0,,,,,,
800,Uganda,cott,147.2,129.14,0.8774,0.012,0.0506,0.0255,0.0,0.7687,0.0011,0.0196,0.0,,,,,,
800,Uganda,dcat,3795.8,7128.51,1.878,,,,,,,,,1.2833,0.0371,0.5576,125.43,0.033,1.9111
800,Uganda,goat,34.5,3940.87,114.1878,,,,,,,,,66.7473,2.4821,44.9584,3.57,0.1034,114.2912
800,Uganda,grou,147.5,366.98,2.4873,0.0189,0.1832,0.091,0.0,2.141,0.0021,0.0513,0.0,,,,,,
800,Uganda,maiz,5053.4,725.08,0.1435,0.0093,0.017,0.0079,0.0,0.1038,0.0011,0.0043,0.0,,,,,,
800,Uganda,olvs,3.3,21.06,6.3429,,,,,,,,,5.1851,0.2264,0.9313,0.0,0.0,6.3429
800,Uganda,pigs,197.2,785.46,3.984,,,,,,,,,0.6082,3.3758,0.0,57.47,0.2915,4.2754
800,Uganda,pota,526.0,22.92,0.0436,0.0075,0.0053,0.0029,0.0,0.0263,0.0005,0.0011,0.0,,,,,,
800,Uganda,poul,174.3,180.08,1.0332,,,,,,,,,0.0,0.1829,0.8503,39.16,0.2247,1.2579
800,Uganda,rcof,320.2,313.45,0.9788,0.0076,0.1232,0.0,0.0,0.8472,0.0009,0.0,0.0,,,,,,
800,Uganda,rice,299.9,509.6,1.6991,0.0078,0.0173,0.0105,1.6004,0.0537,0.0018,0.0077,0.0,,,,,,
800,Uganda,shee,4.7,923.64,195.8702,,,,,,,,,124.3977,4.6851,66.7873,0.66,0.1398,196.01
800,Uganda,sorg,220.8,100.97,0.4574,0.0036,0.0855,0.0159,0.0,0.305,0.0003,0.0471,0.0,,,,,,
800,Uganda,soyb,154.0,61.73,0.4008,0.0025,0.0204,0.0148,0.0,0.3586,0.0003,0.0042,0.0,,,,,,
800,Uganda,sugc,6106.7,83.31,0.0136,0.0012,0.0009,0.0036,0.0,0.0069,0.0001,0.0008,0.0,,,,,,
800,Uganda,whea,25.6,9.2,0.3589,0.0235,0.047,0.018,0.0,0.258,0.001,0.0114,0.0,,,,,,
804,Ukraine,barl,5282.2,1272.38,0.2409,0.0174,0.0058,0.0212,0.0,0.1903,0.0034,0.0028,0.0001,,,,,,
804,Ukraine,bcat,242.7,1993.37,8.213,,,,,,,,,6.531,1.249,0.433,749.8,3.0893,11.3023
804,Ukraine,bean,80.5,35.5,0.4409,0.0125,0.0071,0.0136,0.0,0.4029,0.0014,0.0031,0.0003,,,,,,
804,Ukraine,dcat,7032.2,4362.59,0.6204,,,,,,,,,0.5005,0.0952,0.0246,2294.02,0.3262,0.9466
804,Ukraine,goat,146.6,97.79,0.6669,,,,,,,,,0.3706,0.0188,0.2775,113.52,0.7741,1.441
804,Ukraine,maiz,26678.5,3001.02,0.1125,0.0192,0.0024,0.0079,0.0,0.0777,0.0038,0.0015,0.0,,,,,,
804,Ukraine,olvs,3.9,95.04,24.3852,,,,,,,,,15.4878,1.6068,7.2906,2.68,0.6869,25.0722
804,Ukraine,pigs,687.4,707.87,1.0297,,,,,,,,,0.2571,0.7726,0.0,1715.29,2.4952,3.5249
804,Ukraine,pota,20993.3,1283.4,0.0611,0.01,0.001,0.0024,0.0,0.0456,0.0019,0.0002,0.0,,,,,,
804,Ukraine,poul,1839.9,957.07,0.5202,,,,,,,,,0.0,0.5158,0.0044,4069.89,2.212,2.7321
804,Ukraine,rape,3570.7,770.83,0.2159,0.0377,0.0041,0.0102,0.0,0.154,0.0074,0.0024,0.0,,,,,,
804,Ukraine,rice,13.6,8.14,0.5995,0.0719,0.0041,0.0211,0.4484,0.032,0.0179,0.0042,0.0,,,,,,
804,Ukraine,shee,14.2,124.6,8.7664,,,,,,,,,6.2727,0.4312,2.0626,15.27,1.0742,9.8406
804,Ukraine,sorg,46.1,19.47,0.4222,0.027,0.0109,0.0345,0.0,0.3353,0.0055,0.009,0.0,,,,,,
804,Ukraine,soyb,6590.2,572.29,0.0868,0.0074,0.0026,0.0067,0.0,0.0671,0.0015,0.0015,0.0,,,,,,
804,Ukraine,whea,22419.1,4118.45,0.1837,0.0288,0.0039,0.0119,0.0,0.1307,0.0056,0.0026,0.0,,,,,,
807,North Macedonia,barl,139.1,28.94,0.208,0.0346,0.0142,0.0168,0.0,0.0,0.0035,0.0465,0.0924,,,,,,
807,North Macedonia,bcat,4.7,160.35,34.0169,,,,,,,,,25.8627,5.0249,3.1293,1.01,0.2147,34.2317
807,North Macedonia,bean,5.9,2.07,0.3514,0.047,0.0475,0.0191,0.0,0.0,0.0045,0.1162,0.1171,,,,,,
807,North Macedonia,cott,3.4,1.91,0.5586,0.2562,0.0123,0.0343,0.0,0.0,0.0458,0.0263,0.1836,,,,,,
807,North Macedonia,dcat,271.0,344.75,1.2724,,,,,,,,,0.9282,0.2729,0.0713,12.68,0.0468,1.3192
807,North Macedonia,goat,16.6,20.96,1.2653,,,,,,,,,0.6634,0.0267,0.5752,1.11,0.0672,1.3325
807,North Macedonia,maiz,122.4,18.58,0.1517,0.0299,0.0127,0.0092,0.0,0.0,0.0031,0.0419,0.0549,,,,,,
807,North Macedonia,pigs,11.4,29.45,2.586,,,,,,,,,0.4156,2.1704,0.0,4.41,0.3871,2.9731
807,North Macedonia,pota,190.3,7.06,0.0371,0.0092,0.0031,0.0029,0.0,0.0,0.0009,0.0044,0.0166,,,,,,
807,North Macedonia,poul,9.8,6.47,0.6618,,,,,,,,,0.0,0.6457,0.0161,2.18,0.2231,0.8849
807,North Macedonia,rice,16.3,7.52,0.4623,0.0189,0.0095,0.0083,0.3181,0.0,0.0022,0.0469,0.0584,,,,,,
807,North Macedonia,shee,31.2,153.54,4.9256,,,,,,,,,3.3657,0.1764,1.3834,2.68,0.0861,5.0117
807,North Macedonia,whea,224.9,55.98,0.2489,0.0824,0.0136,0.0131,0.0,0.0,0.0085,0.0616,0.0698,,,,,,
818,Egypt,barl,87.9,15.75,0.1793,0.1014,0.013,0.0159,0.0,0.0002,0.0483,0.0005,0.0,,,,,,
818,Egypt,bcat,317.0,1566.08,4.94,,,,,,,,,3.2814,0.1195,1.5391,90.03,0.284,5.2239
818,Egypt,bean,166.0,11.12,0.067,0.0269,0.0146,0.0107,0.0,0.0013,0.0119,0.0015,0.0,,,,,,
818,Egypt,buff,1509.4,2886.58,1.9124,,,,,,,,,1.4515,0.035,0.4259,108.09,0.0716,1.984
818,Egypt,cott,220.9,93.53,0.4233,0.2546,0.0289,0.0222,0.0,0.0052,0.1068,0.0056,0.0,,,,,,
818,Egypt,dcat,4761.6,3162.18,0.6641,,,,,,,,,0.4566,0.0127,0.1947,111.85,0.0235,0.6876
818,Egypt,goat,27.5,226.19,8.2189,,,,,,,,,4.8435,0.1737,3.2017,1.46,0.0532,8.272
818,Egypt,grou,264.3,28.02,0.106,0.0557,0.0124,0.0127,0.0,0.0001,0.0243,0.0009,0.0,,,,,,
818,Egypt,maiz,7130.2,1143.46,0.1604,0.0951,0.0135,0.0065,0.0,0.0003,0.0444,0.0006,0.0,,,,,,
